id,building,building_category,footprint_area_m2,floor_count_est,floor_area_m2,height_proxy_m,height_proxy_source,solar_potential_score,solar_potential_class,is_high_potential,ghs_age_epoch,ghs_age_epoch_label,ghsl_height_m,era,typology,era_source,grid_id
273930072,apartments,residential,814.5917258894395,3,2443.7751776683185,9.0,building_type_default,45.03325775956094,medium,0,1.0,pre-1980,11.272141456604004,era1,midrise,ghs_age,1452
273930073,apartments,residential,998.6589294197497,3,2995.976788259249,9.0,building_type_default,46.20301225682611,high,1,1.0,pre-1980,11.272141456604004,era1,midrise,ghs_age,1452
273930074,apartments,residential,875.1082966194638,3,2625.3248898583915,9.0,building_type_default,45.44468786702717,medium,0,1.0,pre-1980,14.492178916931152,era1,midrise,ghs_age,1452
273930075,apartments,residential,859.3296025998991,3,2577.9888077996975,9.0,building_type_default,45.34021981167371,medium,0,1.0,pre-1980,9.241633415222168,era1,midrise,ghs_age,1452
274122222,apartments,residential,659.7623031041487,3,1979.2869093124461,9.0,building_type_default,43.82315417383548,medium,0,1.0,pre-1980,17.020790100097656,era1,midrise,ghs_age,881
274122273,apartments,residential,545.0590052834538,3,1635.1770158503614,9.0,building_type_default,42.72716666680723,medium,0,1.0,pre-1980,15.200831413269043,era1,midrise,ghs_age,1497
274149634,apartments,residential,605.4952687614696,3,1816.4858062844087,9.0,building_type_default,43.33055165626836,medium,0,1.0,pre-1980,24.400432586669922,era1,midrise,ghs_age,1539
274149741,apartments,residential,944.8816774502267,3,2834.64503235068,9.0,building_type_default,45.88515750559577,high,1,2.0,1980-1989,18.53032875061035,era1,midrise,ghs_age,1538
274150958,apartments,residential,605.7894384767318,3,1817.3683154301953,9.0,building_type_default,43.33333902872041,medium,0,1.0,pre-1980,13.557087898254395,era1,midrise,ghs_age,1538
278009935,university,commercial,828.4713994801126,9,7456.242595321013,24.5,building_levels,57.26329486230287,high,1,2.0,1980-1989,12.22971248626709,era1,highrise,ghs_age,671
278010222,house,residential,2722.317661058503,3,8166.952983175508,9.0,building_type_default,51.96378432197216,high,1,1.0,pre-1980,11.853456497192383,era1,midrise,ghs_age,671
279349826,apartments,residential,1113.4087272873558,3,3340.2261818620673,9.0,building_type_default,46.82763797412841,high,1,1.0,pre-1980,13.805871963500977,era1,midrise,ghs_age,710
286900461,yes,residential,1169.228265541746,3,3507.684796625238,9.0,building_type_default,47.108579044852995,high,1,1.0,pre-1980,16.22601890563965,era1,midrise,ghs_age,1372
286900630,yes,residential,2207.604247364662,3,6622.812742093986,9.0,building_type_default,50.75959910582708,high,1,1.0,pre-1980,12.97140121459961,era1,midrise,ghs_age,1372
286900663,yes,residential,1317.9910774502832,3,3953.9732323508497,9.0,building_type_default,47.7964529170163,high,1,1.0,pre-1980,17.945602416992188,era1,midrise,ghs_age,1372
286900704,yes,residential,1037.9487463254256,3,3113.846238976277,9.0,building_type_default,46.424607222183084,high,1,1.0,pre-1980,17.945602416992188,era1,midrise,ghs_age,1372
286900870,yes,residential,586.6749749776599,3,1760.0249249329795,9.0,building_type_default,43.14935262455883,medium,0,1.0,pre-1980,12.97140121459961,era1,midrise,ghs_age,1372
286900885,yes,residential,382.228221960439,3,1146.684665881317,9.0,building_type_default,40.69175992409826,low,0,1.0,pre-1980,11.29073429107666,era1,midrise,ghs_age,1372
286900954,yes,residential,1246.7827272103627,3,3740.348181631088,9.0,building_type_default,47.477435394549154,high,1,1.0,pre-1980,12.868404388427734,era1,midrise,ghs_age,1372
286901145,industrial,commercial,4421.5790868855,4,17686.316347542,10.5,building_type_default,61.3636982231717,high,1,1.0,pre-1980,22.286182403564453,era1,midrise,ghs_age,1413
286901172,yes,residential,1891.441817501563,3,5674.325452504689,9.0,building_type_default,49.87154795063652,high,1,1.0,pre-1980,15.939183235168457,era1,midrise,ghs_age,1413
286901234,yes,residential,726.1828705754507,3,2178.548611726352,9.0,building_type_default,44.37373602194258,medium,0,1.0,pre-1980,29.10517120361328,era1,midrise,ghs_age,1413
286901298,yes,residential,1713.5857421319388,3,5140.757226395816,9.0,building_type_default,49.30422370964109,high,1,1.0,pre-1980,23.660593032836914,era1,midrise,ghs_age,1454
286902848,yes,residential,429.0227210164684,3,1287.068163049405,9.0,building_type_default,41.353991630528206,low,0,1.0,pre-1980,24.87364387512207,era1,midrise,ghs_age,1493
286904405,residential,residential,16318.619422474392,3,48955.85826742317,9.0,building_type_default,62.255985139797154,high,1,1.0,pre-1980,26.908000946044922,era1,midrise,ghs_age,1413
286906579,yes,residential,292.9924784463315,3,878.9774353389946,9.0,building_type_default,39.16805453489116,low,0,1.0,pre-1980,15.509057998657227,era1,midrise,ghs_age,1288
286907433,yes,residential,952.585964087319,3,2857.757892261957,9.0,building_type_default,45.93178721112713,high,1,1.0,pre-1980,14.251502990722656,era1,midrise,ghs_age,1288
286913349,residential,residential,1566.873679354019,3,4700.621038062057,9.0,building_type_default,48.79004313534197,high,1,1.0,pre-1980,23.572864532470703,era1,midrise,ghs_age,1329
286915385,residential,residential,1027.2376320264439,3,3081.7128960793316,9.0,building_type_default,46.365038447844,high,1,3.0,1990-1999,51.99074935913086,era1,midrise,ghs_age,1410
286915417,residential,residential,810.2706575070523,3,2430.811972521157,9.0,building_type_default,45.00272253617028,medium,0,3.0,1990-1999,51.99074935913086,era1,midrise,ghs_age,1410
286915497,residential,residential,1338.8815937573386,3,4016.6447812720157,9.0,building_type_default,47.88678048736821,high,1,3.0,1990-1999,55.58967590332031,era1,midrise,ghs_age,1410
286915498,residential,residential,1396.9074519427872,3,4190.722355828362,9.0,building_type_default,48.13047535951942,high,1,3.0,1990-1999,55.58967590332031,era1,midrise,ghs_age,1410
286915521,residential,residential,782.0693253304983,3,2346.207975991495,9.0,building_type_default,44.799349325376745,medium,0,3.0,1990-1999,51.99074935913086,era1,midrise,ghs_age,1410
286915625,residential,residential,1665.137317542023,3,4995.411952626069,9.0,building_type_default,49.139460761095016,high,1,2.0,1980-1989,44.44987487792969,era1,midrise,ghs_age,1410
286915627,residential,residential,861.8189452224894,3,2585.456835667468,9.0,building_type_default,45.356827990692345,medium,0,3.0,1990-1999,40.989383697509766,era1,midrise,ghs_age,1410
286915657,residential,residential,1073.85982304261,3,3221.57946912783,9.0,building_type_default,46.61993513894274,high,1,2.0,1980-1989,44.44987487792969,era1,midrise,ghs_age,1410
286915758,residential,residential,895.02213563735,3,2685.06640691205,9.0,building_type_default,45.57388038063658,high,1,3.0,1990-1999,36.05931854248047,era1,midrise,ghs_age,1410
286926995,residential,residential,511.79493577415724,3,1535.3848073224717,9.0,building_type_default,42.36588825426876,medium,0,1.0,pre-1980,13.335062026977539,era1,midrise,ghs_age,1174
286927001,residential,residential,692.6144041869786,3,2077.843212560936,9.0,building_type_default,44.10206709176464,medium,0,1.0,pre-1980,14.135271072387695,era1,midrise,ghs_age,1174
286927006,residential,residential,908.2182708305761,3,2724.654812491728,9.0,building_type_default,45.65791905721821,high,1,1.0,pre-1980,14.135271072387695,era1,midrise,ghs_age,1174
286927007,yes,residential,712.3730648711402,3,2137.1191946134204,9.0,building_type_default,44.26352361044264,medium,0,1.0,pre-1980,14.135271072387695,era1,midrise,ghs_age,1174
286927026,residential,residential,646.1389707319826,3,1938.4169121959476,9.0,building_type_default,43.7034018760457,medium,0,1.0,pre-1980,16.062700271606445,era1,midrise,ghs_age,1215
286927039,residential,residential,408.9654488719169,3,1226.8963466157506,9.0,building_type_default,41.0794292600698,low,0,1.0,pre-1980,14.924182891845703,era1,midrise,ghs_age,1215
286927057,residential,residential,374.31501786311503,3,1122.9450535893452,9.0,building_type_default,40.571824482431495,low,0,1.0,pre-1980,19.69098472595215,era1,midrise,ghs_age,1091
286927061,residential,residential,498.82853310561745,3,1496.4855993168524,9.0,building_type_default,42.218672254734464,medium,0,1.0,pre-1980,21.46390151977539,era1,midrise,ghs_age,1091
286927063,residential,residential,464.1418712704035,3,1392.4256138112105,9.0,building_type_default,41.805248500003756,medium,0,1.0,pre-1980,18.084897994995117,era1,midrise,ghs_age,1091
286927116,residential,residential,514.1707323268754,3,1542.5121969806262,9.0,building_type_default,42.39245823070297,medium,0,1.0,pre-1980,18.084897994995117,era1,midrise,ghs_age,1091
286927118,residential,residential,476.34967935543943,3,1429.0490380663182,9.0,building_type_default,41.954165498981475,medium,0,1.0,pre-1980,18.084897994995117,era1,midrise,ghs_age,1091
286927126,residential,residential,477.7653872479765,3,1433.2961617439296,9.0,building_type_default,41.97118800777566,medium,0,1.0,pre-1980,18.084897994995117,era1,midrise,ghs_age,1091
286927144,residential,residential,731.4527516919597,3,2194.3582550758792,9.0,building_type_default,44.41524270318934,medium,0,1.0,pre-1980,18.084897994995117,era1,midrise,ghs_age,1091
286927219,residential,residential,645.8460317073593,3,1937.538095122078,9.0,building_type_default,43.70079927407493,medium,0,1.0,pre-1980,23.07013511657715,era1,midrise,ghs_age,1091
286927359,residential,residential,296.593755753978,3,889.7812672619339,9.0,building_type_default,39.23803931912054,low,0,1.0,pre-1980,18.084897994995117,era1,midrise,ghs_age,1091
286927413,residential,residential,689.5910148743268,3,2068.7730446229803,9.0,building_type_default,44.07695667172278,medium,0,1.0,pre-1980,23.22050666809082,era1,midrise,ghs_age,1132
286927469,residential,residential,418.0905952004144,3,1254.2717856012432,9.0,building_type_default,41.205970837762685,low,0,1.0,pre-1980,25.72524642944336,era1,midrise,ghs_age,1168
286927470,residential,residential,432.69653670783356,3,1298.0896101235007,9.0,building_type_default,41.40289143690775,low,0,1.0,pre-1980,31.291439056396484,era1,midrise,ghs_age,1168
286927548,residential,residential,452.4390708824908,3,1357.3172126474724,9.0,building_type_default,41.65877615875254,low,0,1.0,pre-1980,31.291439056396484,era1,midrise,ghs_age,1168
286927565,residential,residential,440.7831867695098,3,1322.3495603085294,9.0,building_type_default,41.5090841381334,low,0,1.0,pre-1980,25.72524642944336,era1,midrise,ghs_age,1168
286927648,residential,residential,458.22542997023834,3,1374.676289910715,9.0,building_type_default,41.73166479097086,low,0,1.0,pre-1980,25.72524642944336,era1,midrise,ghs_age,1168
286927680,residential,residential,414.00047183310267,3,1242.001415499308,9.0,building_type_default,41.14959588680548,low,0,1.0,pre-1980,25.72524642944336,era1,midrise,ghs_age,1168
286927682,residential,residential,339.05830932945685,3,1017.1749279883705,9.0,building_type_default,40.004775236523216,low,0,1.0,pre-1980,25.72524642944336,era1,midrise,ghs_age,1168
286927684,residential,residential,389.2284269766584,3,1167.6852809299753,9.0,building_type_default,40.79581095783394,low,0,1.0,pre-1980,31.291439056396484,era1,midrise,ghs_age,1168
286927712,residential,residential,840.7211920031826,3,2522.163576009548,9.0,building_type_default,45.2145260202197,medium,0,1.0,pre-1980,20.564346313476562,era1,midrise,ghs_age,1209
286927721,residential,residential,856.328994431969,3,2568.986983295907,9.0,building_type_default,45.320136624309235,medium,0,1.0,pre-1980,20.564346313476562,era1,midrise,ghs_age,1209
286927727,residential,residential,588.1096488499245,3,1764.3289465497735,9.0,building_type_default,43.16336836924483,medium,0,1.0,pre-1980,20.564346313476562,era1,midrise,ghs_age,1209
286927732,residential,residential,467.06622126471945,3,1401.1986637941584,9.0,building_type_default,41.8412741672083,medium,0,1.0,pre-1980,19.941530227661133,era1,midrise,ghs_age,1168
286927741,residential,residential,520.8914552426224,3,1562.6743657278673,9.0,building_type_default,42.46696179140219,medium,0,1.0,pre-1980,20.564346313476562,era1,midrise,ghs_age,1168
286927745,residential,residential,553.3367256455082,3,1660.0101769365247,9.0,building_type_default,42.813649479297204,medium,0,1.0,pre-1980,20.564346313476562,era1,midrise,ghs_age,1209
286929665,residential,residential,590.6693022919247,3,1772.007906875774,9.0,building_type_default,43.188289801911324,medium,0,1.0,pre-1980,30.687023162841797,era1,midrise,ghs_age,1452
286929666,residential,residential,651.2219307478654,3,1953.6657922435961,9.0,building_type_default,43.748374566826314,medium,0,1.0,pre-1980,30.687023162841797,era1,midrise,ghs_age,1452
286929729,residential,residential,646.2078813204876,3,1938.6236439614627,9.0,building_type_default,43.704013937522696,medium,0,1.0,pre-1980,30.687023162841797,era1,midrise,ghs_age,1452
286929751,residential,residential,635.3778131125401,3,1906.1334393376205,9.0,building_type_default,43.607012898087035,medium,0,1.0,pre-1980,35.209224700927734,era1,midrise,ghs_age,1452
286929777,residential,residential,654.0434308139995,3,1962.1302924419986,9.0,building_type_default,43.77318742217597,medium,0,1.0,pre-1980,35.209224700927734,era1,midrise,ghs_age,1452
286929778,residential,residential,614.1723051154665,3,1842.5169153463996,9.0,building_type_default,43.412207154279095,medium,0,1.0,pre-1980,35.209224700927734,era1,midrise,ghs_age,1452
286929800,residential,residential,433.6044073271434,3,1300.8132219814302,9.0,building_type_default,41.41491168980963,low,0,1.0,pre-1980,34.996402740478516,era1,midrise,ghs_age,1452
286929838,residential,residential,479.6453338155996,3,1438.9360014467989,9.0,building_type_default,41.99371489852909,medium,0,1.0,pre-1980,34.996402740478516,era1,midrise,ghs_age,1452
286929839,residential,residential,478.24962849796304,3,1434.7488854938892,9.0,building_type_default,41.97699898617759,medium,0,1.0,pre-1980,34.996402740478516,era1,midrise,ghs_age,1452
286929841,residential,residential,551.2026823670897,3,1653.608047101269,9.0,building_type_default,42.791477899749594,medium,0,1.0,pre-1980,35.209224700927734,era1,midrise,ghs_age,1452
286929843,residential,residential,439.36169736885967,3,1318.085092106579,9.0,building_type_default,41.49055889825396,low,0,1.0,pre-1980,35.209224700927734,era1,midrise,ghs_age,1452
286929848,residential,residential,438.0782614307808,3,1314.2347842923423,9.0,building_type_default,41.473781366548145,low,0,1.0,pre-1980,35.209224700927734,era1,midrise,ghs_age,1452
286929873,residential,residential,306.5959490047884,3,919.7878470143652,9.0,building_type_default,39.428060939048414,low,0,1.0,pre-1980,34.996402740478516,era1,midrise,ghs_age,1452
286929876,residential,residential,450.2925830407263,3,1350.877749122179,9.0,building_type_default,41.63150087854357,low,0,1.0,pre-1980,34.996402740478516,era1,midrise,ghs_age,1452
286929887,residential,residential,422.2811249791604,3,1266.8433749374813,9.0,building_type_default,41.263161943571156,low,0,2.0,1980-1989,29.72953987121582,era1,midrise,ghs_age,1452
286929894,residential,residential,377.05028759312336,3,1131.15086277937,9.0,building_type_default,40.61356484434432,low,0,1.0,pre-1980,26.629175186157227,era1,midrise,ghs_age,1452
286929907,residential,residential,426.2613592250998,3,1278.7840776752994,9.0,building_type_default,41.316961110346256,low,0,1.0,pre-1980,26.629175186157227,era1,midrise,ghs_age,1452
286929928,residential,residential,422.8649238945783,3,1268.594771683735,9.0,building_type_default,41.27108449051944,low,0,1.0,pre-1980,26.629175186157227,era1,midrise,ghs_age,1452
286937361,residential,residential,839.9013276090761,3,2519.703982827228,9.0,building_type_default,45.208924381160884,medium,0,3.0,1990-1999,9.752341270446777,era1,midrise,ghs_age,1451
286937975,residential,residential,949.0203211975395,3,2847.0609635926185,9.0,building_type_default,45.910253395940536,high,1,1.0,pre-1980,17.18860626220703,era1,midrise,ghs_age,1451
286938080,residential,residential,1094.5715760661328,3,3283.7147281983985,9.0,building_type_default,46.729644512902524,high,1,1.0,pre-1980,17.18860626220703,era1,midrise,ghs_age,1450
286938104,residential,residential,832.8520487223115,3,2498.5561461669345,9.0,building_type_default,45.16053432190101,medium,0,1.0,pre-1980,24.22369956970215,era1,midrise,ghs_age,1450
