id,typology,total_floor_area_m2,annual_pv_kwh,is_high_potential
481464956,highrise,6823.19,41621.44,1
481464959,highrise,6975.33,42549.51,1
481464975,highrise,19648.92,119858.39,1
481465000,lowrise,3909.81,151700.58,1
481465011,lowrise,2822.92,109529.46,1
481465015,lowrise,3195.59,123988.80,1
481465083,lowrise,4142.39,160724.76,1
481465116,midrise,3072.73,84192.92,1
481465123,lowrise,2960.33,114860.96,1
481465208,midrise,2759.87,75620.32,1
481465210,lowrise,3286.40,127512.26,1
481477936,lowrise,2889.79,112123.95,1
481684594,lowrise,12387.79,480646.14,1
481684616,lowrise,3694.07,143330.08,1
481684617,lowrise,2869.59,111339.99,1
481684618,lowrise,3019.04,117138.74,1
481684620,lowrise,2930.56,113705.61,1
481684622,lowrise,5250.70,203727.00,1
481684648,lowrise,2791.74,108319.57,1
482318354,lowrise,2938.43,114011.28,1
482318359,lowrise,4157.88,161325.63,1
482318364,lowrise,3942.17,152956.02,1
482318365,lowrise,3256.17,126339.29,1
482318388,lowrise,3109.67,120655.08,1
482776806,lowrise,3162.87,122719.37,1
482776807,lowrise,3088.28,119825.41,1
482776810,lowrise,3892.30,151021.26,1
482776819,lowrise,4166.83,161673.11,1
482776827,lowrise,8684.20,336947.08,1
482776831,lowrise,6927.68,268794.04,1
482776833,lowrise,3369.75,130746.49,1
482776835,lowrise,2983.81,115771.97,1
483345807,highrise,22510.39,137313.35,1
484303618,lowrise,3763.31,146016.54,1
484303619,lowrise,4090.70,158719.17,1
484303627,highrise,33797.67,206165.77,1
484303632,lowrise,2673.09,103715.94,1
484303641,highrise,14467.26,88250.31,1
484303642,highrise,3582.44,21852.86,1
484303647,highrise,44894.83,273858.45,1
484303652,highrise,3074.71,18755.75,1
484303657,midrise,3032.91,83101.72,1
484628405,highrise,2666.43,16265.23,1
484628413,midrise,73447.97,2012474.33,1
484628425,highrise,5162.85,31493.37,1
484628429,highrise,3203.85,19543.46,1
484628432,highrise,9565.60,58350.17,1
484628436,highrise,4030.97,24588.89,1
484628440,highrise,3139.18,19148.97,1
484628444,highrise,3718.09,22680.32,1
484628448,lowrise,4191.40,162626.36,1
484628450,lowrise,2744.43,106484.05,1
484628453,lowrise,2736.74,106185.64,1
484628457,lowrise,4289.59,166436.21,1
484628473,lowrise,4695.87,182199.89,1
486891023,lowrise,4314.31,167395.34,1
486891028,highrise,72466.46,442045.41,1
486891039,lowrise,2882.28,111832.39,1
486891043,lowrise,6700.87,259993.59,1
486891046,lowrise,2994.28,116178.24,1
486891047,lowrise,3437.92,133391.11,1
486891048,lowrise,4024.50,156150.46,1
486891050,lowrise,4420.10,171500.01,1
486891051,lowrise,2751.06,106741.15,1
486891060,lowrise,3152.35,122311.02,1
486891068,lowrise,4648.45,180360.02,1
486891073,lowrise,2859.63,110953.74,1
486891074,lowrise,5465.91,212077.41,1
486891075,lowrise,7451.30,289110.50,1
486891079,lowrise,4046.64,157009.72,1
486891080,lowrise,3464.84,134435.68,1
486891082,lowrise,5203.20,201884.08,1
486891083,lowrise,5218.69,202485.30,1
486891085,lowrise,6009.16,233155.48,1
492207747,lowrise,2709.89,105143.77,1
492207749,lowrise,2998.95,116359.18,1
492207750,lowrise,3367.57,130661.71,1
492207755,lowrise,4294.46,166625.04,1
492207773,lowrise,5338.22,207122.98,1
492207792,lowrise,8783.76,340810.05,1
492207793,highrise,10630.58,64846.54,1
492207794,midrise,6287.12,172266.99,1
492207796,lowrise,2950.79,114490.81,1
492207798,midrise,4238.28,116128.77,1
492207800,lowrise,6914.25,268273.03,1
492207804,lowrise,5257.61,203995.09,1
492207805,lowrise,11959.77,464039.22,1
492207806,lowrise,2702.19,104844.78,1
492207808,lowrise,3086.88,119770.76,1
492207809,lowrise,3913.86,151857.60,1
492207810,lowrise,5234.80,203110.20,1
492207811,lowrise,3088.30,119825.89,1
492244230,midrise,4130.80,113183.92,1
492244231,midrise,8658.88,237253.37,1
492244232,midrise,9352.50,256258.47,1
492244235,lowrise,7660.63,297232.48,1
492244237,lowrise,4172.24,161882.77,1
492244240,midrise,2803.57,76817.83,1
492244246,midrise,3749.86,102746.17,1
492244247,midrise,3033.79,83125.83,1
492244249,midrise,4044.61,110822.39,1
492244250,lowrise,5880.99,228182.31,1
492244251,lowrise,7752.64,300802.45,1
492244252,lowrise,8126.84,315321.45,1
492244253,lowrise,3642.56,141331.31,1
492244255,midrise,3372.07,92394.65,1
492244256,lowrise,6370.81,247187.46,1
492244257,lowrise,3612.77,140175.41,1
492244262,lowrise,3413.75,132453.56,1
492244284,midrise,2675.94,73320.67,1
492244285,midrise,3185.66,87287.16,1
492244287,midrise,3331.81,91291.66,1
492244298,lowrise,6992.65,271315.00,1
492244300,lowrise,4129.37,160219.41,1
492244305,lowrise,4848.21,188110.47,1
492244307,lowrise,4334.32,168171.44,1
492244313,midrise,2834.91,77676.63,1
492244315,midrise,2817.50,77199.58,1
492244317,midrise,2813.02,77076.76,1
492244319,midrise,2958.63,81066.51,1
492244321,midrise,2688.48,73664.27,1
492244327,midrise,3411.69,93480.31,1
492244329,midrise,3539.51,96982.63,1
492244331,midrise,3663.98,100393.08,1
492244343,midrise,6509.50,178360.36,1
492244345,midrise,7035.10,192761.75,1
492244346,midrise,14673.55,402055.17,1
492244347,midrise,8561.76,234592.20,1
492244348,midrise,5465.44,149753.17,1
492244349,midrise,11553.21,316558.01,1
492244350,highrise,3446.01,21020.67,1
492244351,lowrise,6425.94,249326.61,1
492257004,lowrise,5740.29,222723.33,1
492257006,lowrise,3205.03,124354.98,1
492257007,lowrise,5818.82,225770.36,1
492303672,lowrise,3341.52,129651.12,1
492303673,lowrise,2180.14,84589.43,1
492303674,lowrise,3613.94,140220.98,1
492303675,midrise,5610.46,153726.72,1
492303676,midrise,5929.66,162472.63,1
492303750,midrise,7009.53,192061.07,1
492303751,midrise,6152.84,168587.85,1
492303753,lowrise,14681.70,569650.00,1
492303754,midrise,9537.76,261334.49,1
492303766,midrise,3390.24,92892.58,1
492303771,midrise,2796.32,76619.24,1
492303775,midrise,7081.60,194035.81,1
492303776,lowrise,4523.61,175516.18,1
492303777,lowrise,4764.36,184857.34,1
492303778,lowrise,5954.26,231025.40,1
492303779,lowrise,5789.38,224627.81,1
492303780,lowrise,11762.41,456381.55,1
492486629,midrise,4484.55,122876.77,1
492486630,midrise,3529.03,96695.29,1
492889249,lowrise,2934.83,113871.25,1
492889250,lowrise,3189.97,123770.98,1
492889253,lowrise,10042.20,389637.50,1
506854541,lowrise,10449.54,405442.28,1
515106812,lowrise,8326.67,323074.72,1
515106874,lowrise,3607.29,139962.76,1
515106876,lowrise,3299.46,128018.96,1
515106879,lowrise,2676.59,103851.76,1
527545427,midrise,6595.99,180730.02,1
527545429,lowrise,2845.33,110398.67,1
527545435,highrise,1019722.12,6220304.91,1
527545445,highrise,3305.19,20161.69,1
527545449,highrise,2781.16,16965.06,1
527545451,highrise,251729.82,1535551.91,1
527545453,highrise,404963.61,2470278.02,1
530973700,lowrise,5111.94,198343.16,1
531908272,lowrise,2723.06,105654.77,1
531966503,lowrise,14820.19,575023.20,1
531966504,lowrise,6882.20,267029.46,1
531966505,lowrise,10599.22,411249.69,1
531966506,lowrise,22039.79,855144.03,1
531966507,lowrise,15956.37,619107.33,1
531966508,lowrise,17575.50,681929.34,1
531966509,lowrise,16382.16,635627.97,1
532124794,lowrise,28338.76,1099543.81,1
532124795,lowrise,6256.02,242733.42,1
538011598,lowrise,3920.16,152102.39,1
539607653,highrise,22059.68,134564.08,1
539607658,lowrise,17932.63,695786.23,1
540899682,lowrise,9923.83,385044.49,1
540899684,lowrise,7178.12,278511.10,1
541068246,midrise,9599.56,263027.95,1
541068247,lowrise,3439.82,133465.07,1
541068248,lowrise,6558.80,254481.49,1
541068249,lowrise,3616.34,140314.06,1
541068250,lowrise,4754.18,184462.32,1
541068251,lowrise,9769.74,379065.90,1
542788500,lowrise,5344.35,207360.62,1
542953859,highrise,4717.45,28776.47,1
542953860,highrise,14608.16,89109.79,1
542953861,lowrise,2968.49,115177.56,1
542953864,lowrise,3309.38,128404.09,1
542953868,midrise,3823.05,104751.45,1
542953869,lowrise,8206.80,318423.67,1
542953877,lowrise,4057.65,157436.96,1
542953878,highrise,2897.15,17672.64,1
542953881,lowrise,5750.51,223119.85,1
542953925,midrise,3655.50,100160.83,1
542953931,midrise,2857.35,78291.28,1
542953941,highrise,3556.51,21694.73,1
542953946,highrise,3733.15,22772.19,1
542953955,highrise,3342.63,20390.07,1
542953958,highrise,8669.07,52881.34,1
542992632,midrise,2941.89,80607.90,1
543405201,lowrise,10826.66,420074.54,1
543405242,highrise,428993.15,2616858.19,1
543405244,highrise,264734.35,1614879.51,1
543405247,lowrise,6624.13,257016.19,1
543405257,highrise,1549.79,9453.70,1
543405262,lowrise,5325.39,206625.06,1
543405263,highrise,18596.34,113437.66,1
543973419,highrise,2738.95,16707.56,1
543973428,highrise,4132.26,25206.77,1
543973433,highrise,3067.93,18714.39,1
543973435,highrise,22092.46,134764.03,1
543973440,lowrise,12426.16,482135.16,1
543973442,lowrise,3578.43,138843.02,1
543973447,lowrise,2782.00,107941.44,1
543973452,lowrise,2948.42,114398.85,1
543973473,lowrise,3413.56,132446.15,1
543973521,lowrise,2999.70,116388.19,1
543973524,lowrise,4736.20,183764.55,1
543976008,lowrise,5262.34,204178.88,1
543976012,lowrise,4363.72,169312.27,1
543976017,lowrise,6305.19,244641.42,1
544531176,lowrise,2349.46,91159.11,1
544924866,highrise,407408.95,2485194.61,1
549348425,lowrise,3175.01,123190.26,1
550939736,lowrise,2866.48,111219.50,1
550939750,lowrise,4708.48,182688.88,1
550939757,lowrise,4273.52,165812.64,1
550939758,lowrise,4274.29,165842.54,1
550939759,lowrise,6681.32,259235.24,1
550939761,lowrise,2891.10,112174.86,1
550939763,lowrise,3016.61,117044.46,1
550939776,lowrise,2883.27,111871.02,1
551522953,midrise,2661.72,72931.13,1
551522956,midrise,4015.80,110032.86,1
551522989,midrise,2882.53,78981.19,1
551522991,midrise,4189.82,114800.98,1
551522992,midrise,4590.76,125786.78,1
551522995,midrise,4451.99,121984.52,1
551522996,midrise,3384.31,92730.22,1
551523037,highrise,3878.31,23657.67,1
551523039,highrise,33160.28,202277.73,1
551523048,lowrise,2830.01,109804.25,1
551523052,lowrise,3760.03,145889.33,1
551523063,lowrise,2700.14,104765.52,1
551523065,lowrise,3115.87,120895.91,1
551523084,highrise,12039.09,73438.42,1
551523088,highrise,4811.50,29350.12,1
551523089,highrise,5437.07,33166.13,1
551523098,highrise,2709.97,16530.80,1
551523100,highrise,2841.03,17330.26,1
551523122,lowrise,11690.86,453605.30,1
551523131,highrise,3674.28,22413.09,1
551523140,midrise,3175.64,87012.59,1
551523147,lowrise,5762.90,223600.37,1
551523148,midrise,5030.97,137848.52,1
551532764,lowrise,5291.87,205324.58,1
551532770,lowrise,6611.77,256536.83,1
551532790,lowrise,2683.04,104101.93,1
551532828,lowrise,2977.76,115537.26,1
551532829,lowrise,2765.87,107315.78,1
551532832,lowrise,3026.39,117424.03,1
551532833,lowrise,2661.72,103274.66,1
551532834,lowrise,2666.08,103443.85,1
551532837,lowrise,4119.37,159831.66,1
551532838,lowrise,4024.08,156134.20,1
551532855,lowrise,7554.00,293095.13,1
551532856,lowrise,3346.98,129862.75,1
551534604,midrise,2997.21,82123.51,1
552696604,lowrise,8107.13,314556.50,1
552696609,highrise,5868.67,35798.91,1
552696642,highrise,6330.70,38617.28,1
552696648,highrise,4234.26,25828.99,1
552696650,highrise,21593.19,131718.46,1
552696651,highrise,30175.48,184070.44,1
552696652,highrise,30404.68,185468.58,1
552696653,highrise,29566.78,180357.37,1
552696654,lowrise,3594.99,139485.44,1
552696655,highrise,62499.15,381244.80,1
552701042,lowrise,1531.05,59404.80,1
552701043,lowrise,3099.06,120243.57,1
552943317,lowrise,4628.54,179587.21,1
552943330,lowrise,3033.81,117711.88,1
552943335,lowrise,6375.21,247358.32,1
552943336,lowrise,6842.13,265474.74,1
552943341,lowrise,3252.62,126201.84,1
552943345,lowrise,3345.11,129790.23,1
552943389,lowrise,3690.47,143190.30,1
552943390,lowrise,7374.02,286111.99,1
552943392,lowrise,9701.01,376399.05,1
552943394,lowrise,9779.84,379457.71,1
560406612,highrise,5087.78,31035.44,1
560406712,lowrise,3021.16,117221.15,1
560406740,lowrise,4975.16,193036.29,1
560406742,lowrise,6114.61,237246.77,1
578583510,lowrise,13334.94,517395.68,1
581510313,lowrise,3030.01,117564.53,1
581510318,lowrise,2747.49,106602.69,1
581510320,lowrise,2973.72,115380.20,1
581510328,lowrise,29823.59,1157155.33,1
581510331,lowrise,43454.59,1686037.91,1
581510343,midrise,3428.03,93928.10,1
581510344,midrise,3072.79,84194.33,1
581510346,lowrise,12994.20,504175.15,1
581510349,lowrise,4338.72,168342.43,1
581510351,lowrise,8343.15,323714.17,1
581510354,lowrise,4170.09,161799.33,1
586904396,lowrise,7272.20,282161.54,1
586904397,lowrise,12762.19,495172.89,1
586904400,lowrise,2927.30,113579.43,1
586904401,lowrise,10211.98,396224.98,1
586904403,lowrise,4815.45,186839.63,1
586904404,lowrise,5691.95,220847.63,1
586904407,lowrise,3211.56,124608.43,1
586904408,lowrise,2478.00,96146.55,1
586904411,lowrise,3526.73,136837.28,1
586904412,lowrise,2900.33,112532.98,1
586904413,lowrise,2018.22,78306.91,1
586904419,lowrise,2262.30,87777.35,1
586904421,lowrise,2512.87,97499.45,1
586904423,lowrise,6550.39,254155.25,1
586904424,lowrise,2107.09,81755.07,1
586904425,lowrise,3703.54,143697.31,1
586904426,lowrise,3611.97,140144.53,1
586904427,lowrise,6806.12,264077.34,1
586904430,lowrise,2172.66,84299.05,1
586904431,lowrise,2825.95,109647.01,1
586904432,lowrise,2609.03,101230.53,1
587840427,midrise,14623.59,400686.30,1
587840428,midrise,13535.09,370861.41,1
587852679,midrise,14064.82,385376.08,1
587852680,midrise,11869.12,325213.98,1
587852681,lowrise,5552.17,215424.02,1
587852682,lowrise,4346.10,168628.52,1
587852683,lowrise,4146.95,160901.49,1
587852684,lowrise,4577.95,177624.29,1
587852685,lowrise,6243.37,242242.82,1
587852687,lowrise,5202.35,201851.00,1
587852692,lowrise,14105.70,547301.23,1
591705647,lowrise,14359.07,557132.07,1
591705662,lowrise,3944.79,153057.81,1
591705664,lowrise,3192.30,123861.08,1
591705665,lowrise,2916.17,113147.32,1
591715769,lowrise,2931.15,113728.59,1
599610875,lowrise,8643.68,335374.60,1
599610947,midrise,9045.53,247847.43,1
599610950,lowrise,2819.80,109408.29,1
599610953,lowrise,10471.57,406296.74,1
599610956,lowrise,1491.34,57863.99,1
599610962,lowrise,3532.44,137058.86,1
599610966,lowrise,4114.75,159652.36,1
599610968,lowrise,3907.52,151611.82,1
599610973,midrise,3549.48,97255.62,1
599610976,midrise,2667.31,73084.24,1
599610978,lowrise,4027.29,156258.78,1
599610980,lowrise,11350.27,440390.56,1
599610993,lowrise,7805.94,302870.28,1
599610995,lowrise,3953.03,153377.40,1
599611022,lowrise,5927.93,230003.71,1
599611024,lowrise,2361.72,91634.66,1
599611038,midrise,2593.49,71061.65,1
599611047,midrise,7319.49,200554.14,1
599611051,lowrise,16587.13,643580.68,1
599611054,midrise,3364.03,92174.55,1
599611070,lowrise,4571.32,177367.33,1
599611075,lowrise,2910.03,112909.21,1
599611077,lowrise,6366.82,247032.68,1
599611089,lowrise,7485.57,290440.27,1
599611094,lowrise,3670.15,142401.92,1
599611096,lowrise,5124.52,198831.34,1
599611102,lowrise,2770.69,107502.62,1
599611116,midrise,3708.69,101618.23,1
599611118,midrise,3078.19,84342.31,1
599611120,midrise,3647.76,99948.56,1
599611209,lowrise,3164.34,122776.41,1
599611224,midrise,3070.29,84126.01,1
599611231,lowrise,2931.03,113723.81,1
601681750,lowrise,17165.93,666037.97,1
602378231,midrise,9190.31,251814.45,1
602765343,lowrise,4855.84,188406.76,1
603625379,midrise,4008.20,109824.67,1
603625406,lowrise,2847.26,110473.68,1
603625428,lowrise,3358.33,130303.27,1
603625431,lowrise,2881.07,111785.68,1
603625437,lowrise,3030.81,117595.59,1
603625463,lowrise,3215.82,124773.81,1
603625483,lowrise,2849.09,110544.85,1
603625504,lowrise,2696.40,104620.34,1
605301206,lowrise,7640.66,296457.43,1
628689391,highrise,59143.98,360778.29,1
640440493,highrise,7858.33,47935.78,1
641400947,lowrise,2832.70,109908.94,1
643055240,lowrise,3262.06,126567.95,1
643055242,lowrise,3046.46,118202.57,1
643055244,lowrise,3475.49,134848.98,1
643055246,lowrise,2953.48,114595.00,1
643055247,lowrise,3003.40,116532.03,1
643055249,lowrise,2714.15,105309.02,1
643101713,lowrise,3629.70,140832.18,1
643101715,lowrise,4097.44,158980.66,1
643101716,lowrise,4266.23,165529.86,1
643101718,lowrise,3740.59,145134.99,1
643101719,lowrise,4608.50,178809.61,1
643101722,lowrise,3303.11,128160.54,1
643101727,lowrise,2811.39,109081.99,1
643101728,lowrise,2994.68,116193.77,1
643101732,lowrise,3291.87,127724.66,1
643101733,lowrise,2932.65,113786.72,1
643101734,lowrise,3476.14,134874.33,1
643101735,lowrise,3520.86,136609.31,1
643101736,midrise,3675.66,100713.11,1
643101737,lowrise,2703.66,104901.82,1
643101744,lowrise,5396.71,209392.51,1
643101780,lowrise,11845.14,459591.27,1
643101790,highrise,3494.87,21318.72,1
643101791,highrise,3022.47,18437.05,1
643101793,midrise,3712.74,101729.01,1
643101795,midrise,3137.26,85960.97,1
643101797,midrise,2717.28,74453.54,1
643101800,lowrise,5967.03,231520.96,1
643101802,lowrise,9404.19,364882.69,1
643101825,midrise,3516.27,96345.84,1
643101827,midrise,3608.72,98878.92,1
643101828,lowrise,7916.63,307165.35,1
643101830,midrise,8306.49,227597.83,1
643101832,midrise,3957.38,108432.35,1
643101834,midrise,3408.47,93392.07,1
643101848,midrise,9383.58,257110.11,1
643101883,highrise,2925.48,17845.42,1
643101884,highrise,2710.63,16534.84,1
643101885,highrise,3017.03,18403.86,1
643101886,midrise,2923.36,80100.13,1
643101887,lowrise,2833.68,109946.67,1
643101888,midrise,2891.22,79219.48,1
643101889,lowrise,2906.94,112789.08,1
643101890,highrise,5424.55,33089.77,1
643101891,lowrise,30593.65,1187033.47,1
643101897,lowrise,7607.94,295188.01,1
643101898,midrise,5346.88,146504.51,1
643101899,midrise,4111.85,112664.68,1
643101908,midrise,4668.86,127926.77,1
643101910,midrise,4627.07,126781.65,1
643101924,midrise,5465.04,149742.01,1
643101941,lowrise,8955.34,347467.35,1
643101942,lowrise,6266.41,243136.70,1
643101943,lowrise,3656.89,141887.34,1
643101944,lowrise,2837.05,110077.65,1
643101945,lowrise,2835.27,110008.32,1
643101946,lowrise,2884.97,111936.81,1
643101950,midrise,4026.98,110339.14,1
643231901,lowrise,27662.63,1073310.01,1
643231902,lowrise,33165.60,1286825.43,1
643776035,lowrise,3317.71,128726.97,1
643776044,lowrise,2747.49,106602.46,1
643776045,lowrise,3082.71,119609.33,1
643776046,lowrise,2885.98,111976.03,1
643776047,lowrise,9043.49,350887.35,1
643776049,lowrise,3888.51,150874.13,1
643776050,lowrise,23080.70,895531.20,1
643776059,lowrise,2911.02,112947.60,1
643776062,lowrise,2898.29,112453.48,1
643776065,lowrise,3567.69,138426.39,1
643776069,lowrise,3140.50,121851.23,1
643776071,lowrise,2769.33,107449.95,1
643781386,lowrise,3194.66,123952.82,1
643781390,lowrise,3434.11,133243.36,1
643781421,lowrise,4528.30,175698.08,1
643813100,lowrise,2959.25,114818.71,1
643813103,lowrise,3157.04,122493.30,1
643813111,lowrise,2818.71,109365.89,1
643813117,lowrise,5228.84,202879.00,1
644062238,lowrise,6298.53,244383.02,1
644062239,lowrise,3459.40,134224.56,1
644062242,lowrise,16957.03,657932.82,1
644062245,lowrise,66422.43,2577190.37,1
644084111,lowrise,2200.99,85398.22,1
644084113,lowrise,3976.00,154268.78,1
644084116,lowrise,1916.60,74364.24,1
644084119,lowrise,2962.06,114927.87,1
644084122,lowrise,1630.13,63249.22,1
644084138,lowrise,12781.44,495919.74,1
644084141,lowrise,13106.84,508545.43,1
644084143,lowrise,7397.44,287020.70,1
644084172,lowrise,3595.65,139511.34,1
644084176,lowrise,3851.27,149429.10,1
644084181,lowrise,3996.56,155066.38,1
644084195,lowrise,5542.97,215067.38,1
644418439,lowrise,2737.15,106201.32,1
644418452,lowrise,3449.87,133854.81,1
644418453,lowrise,3435.89,133312.43,1
644418454,lowrise,2351.69,91245.46,1
644418455,lowrise,3489.47,135391.58,1
644418456,lowrise,9303.71,360983.90,1
644418459,lowrise,9675.64,375414.75,1
644418460,lowrise,11150.06,432622.28,1
644418469,lowrise,9612.05,372947.73,1
644418470,lowrise,24871.26,965004.99,1
644418471,lowrise,8662.99,336124.02,1
644418483,lowrise,5289.36,205227.25,1
644418484,lowrise,4877.24,189237.10,1
644418485,lowrise,5681.63,220447.06,1
644418486,lowrise,3254.25,126265.02,1
645171367,lowrise,2823.12,109537.24,1
